,link,part,other,potential_covid_high_confidence,potential_covid_low_confidence,had_covid_high_confidence,had_covid_low_confidence
4306,https://twitter.com/MunkhbatNamjil/status/1274582962013704192,train,1,0,0,0,0
4307,https://twitter.com/Kroshka220/status/1262061160074969089,train,1,0,0,0,0
4308,https://twitter.com/dramagarbage/status/1320321792435720193,train,0,1,0,0,0
4309,https://twitter.com/kuznets_sergey/status/1255954732461539331,train,1,0,0,0,0
4310,https://twitter.com/InoSpectre/status/1336028813357174786,train,1,0,0,0,0
4311,https://twitter.com/Eugeshich63/status/1355916292939771914,train,1,0,0,0,0
4312,https://twitter.com/StalXER/status/1266237551959871488,train,1,0,0,0,0
4313,https://twitter.com/Svetlan83354559/status/1344952970157371392,train,1,0,0,0,0
4314,https://twitter.com/htksks/status/1351890041094733826,train,1,0,0,0,0
4315,https://twitter.com/razina19575/status/1322218810074632195,train,1,0,0,0,0
4316,https://twitter.com/MiNataliTaliyy/status/1312215414445801475,train,1,0,0,0,0
4317,https://twitter.com/SenekaSey/status/1270776632094097412,train,1,0,0,0,0
4318,https://twitter.com/sizhuvtemnote/status/1317208490117615616,train,1,0,0,0,0
4319,https://twitter.com/MAmarsanaa/status/1328195309210537985,train,1,0,0,0,0
4320,https://twitter.com/Bay_Lenok/status/1295282642305384448,train,0,0,1,0,0
4321,https://twitter.com/tmlwlz/status/1285502941164638209,train,1,0,0,0,0
4322,https://twitter.com/teamustliev/status/1348539278767353856,train,1,0,0,0,0
4323,https://twitter.com/gawsme/status/1267585664956223488,train,1,0,0,0,0
4324,https://twitter.com/RiLuna_twt/status/1338133812321153027,train,1,0,0,0,0
4325,https://twitter.com/kucher_neo/status/1252837004309458946,train,1,0,0,0,0
4326,https://twitter.com/AndrewKuskov/status/1299089795692584961,train,1,0,0,0,0
4327,https://twitter.com/EniaLui/status/1260222131163533314,train,1,0,0,0,0
4328,https://twitter.com/hellgeroin/status/1292491434197647360,train,1,0,0,0,0
4329,https://twitter.com/A62930479/status/1332283363714064384,train,1,0,0,0,0
4330,https://twitter.com/_Marmuriena_/status/1330274476626485254,train,0,0,0,0,1
4331,https://twitter.com/Aanxaa/status/1333656097685598208,train,1,0,0,0,0
4332,https://twitter.com/vintageviolett/status/1307505905370624008,train,1,0,0,0,0
4333,https://twitter.com/Bylbyleva/status/1282586591488286722,train,1,0,0,0,0
4334,https://twitter.com/gypsy_erin/status/1325573658115534848,train,1,0,0,0,0
4335,https://twitter.com/arifuerta19/status/1339969189210157057,train,1,0,0,0,0
4336,https://twitter.com/ulziibayar_y/status/1254334152234504193,train,1,0,0,0,0
4337,https://twitter.com/Enyushk_a/status/1341750573792714752,train,1,0,0,0,0
4338,https://twitter.com/olgas19051975/status/1335509622334107648,train,1,0,0,0,0
4339,https://twitter.com/KPKursk/status/1350005309146877952,train,1,0,0,0,0
4340,https://twitter.com/lbatjargal/status/1327097830243147778,train,1,0,0,0,0
4341,https://twitter.com/ChessVv/status/1253969947795087360,train,1,0,0,0,0
4342,https://twitter.com/Abama2011/status/1330138904574517249,train,1,0,0,0,0
4343,https://twitter.com/Fedor_99/status/1332380531183464448,train,1,0,0,0,0
4344,https://twitter.com/evilbootz/status/1319561288142495745,train,1,0,0,0,0
4345,https://twitter.com/ThankmelaterSo/status/1326634265002586113,train,1,0,0,0,0
4346,https://twitter.com/YooChun5Micky/status/1271798925809389569,train,0,0,0,0,1
4347,https://twitter.com/tasty_crt/status/1264512977191014412,train,1,0,0,0,0
4348,https://twitter.com/Chiara_CJ_Jeon/status/1310661312066646016,train,1,0,0,0,0
4349,https://twitter.com/bulochka_ksu/status/1329040451123503106,train,1,0,0,0,0
4350,https://twitter.com/polushkina_n/status/1316046051665752072,train,1,0,0,0,0
4351,https://twitter.com/ddespicableaf/status/1323764809054232576,train,1,0,0,0,0
4352,https://twitter.com/2999999/status/1285982968700440576,train,1,0,0,0,0
4353,https://twitter.com/sergin1931/status/1312394648963383298,train,1,0,0,0,0
4354,https://twitter.com/YevhenZA/status/1313318055586476033,train,1,0,0,0,0
4355,https://twitter.com/Borohul_A/status/1338690509087248385,train,1,0,0,0,0
4356,https://twitter.com/tokarister/status/1334876054964596738,train,1,0,0,0,0
4357,https://twitter.com/braveliveer/status/1348580960686764033,train,1,0,0,0,0
4358,https://twitter.com/_germionaSve_/status/1332631903577497600,train,1,0,0,0,0
4359,https://twitter.com/leprekot/status/1321807310226903040,train,1,0,0,0,0
4360,https://twitter.com/xui_sosi_mrazz/status/1327239825989230593,train,1,0,0,0,0
4361,https://twitter.com/ovinoleg/status/1323961060362194950,train,1,0,0,0,0
4362,https://twitter.com/dyikanbaev/status/1245015875457073153,train,1,0,0,0,0
4363,https://twitter.com/IomMongolia/status/1343454642412290048,train,1,0,0,0,0
4364,https://twitter.com/Simonet48577486/status/1334144044767846400,train,1,0,0,0,0
4365,https://twitter.com/jertvatalogolda/status/1287304727273902080,train,1,0,0,0,0
4366,https://twitter.com/YuliaStadnichuk/status/1266067501433094148,train,1,0,0,0,0
4367,https://twitter.com/anlevel_0/status/1234756257430544385,train,1,0,0,0,0
4368,https://twitter.com/9tv_israel/status/1321181880302006272,train,1,0,0,0,0
4369,https://twitter.com/aida_lidi/status/1316238677593464833,train,1,0,0,0,0
4370,https://twitter.com/fearmakes/status/1342449468977901568,train,1,0,0,0,0
4371,https://twitter.com/Matuz_Ko/status/1281465502880215041,train,1,0,0,0,0
4372,https://twitter.com/qUjQAK2zlQLX3bJ/status/1347571704449671171,train,1,0,0,0,0
4373,https://twitter.com/AmaraaSport/status/1293541021142245376,train,1,0,0,0,0
4374,https://twitter.com/temahuema/status/1348719531934560261,train,1,0,0,0,0
4375,https://twitter.com/sobkor02/status/1339618625536155649,train,1,0,0,0,0
4376,https://twitter.com/GalinaVD/status/1324084298421555202,train,1,0,0,0,0
4377,https://twitter.com/ANA_Jinguji/status/1349402150363930627,train,0,0,0,1,0
4378,https://twitter.com/PuXXIZtfJBm4Y3e/status/1249618754528477189,train,1,0,0,0,0
4379,https://twitter.com/badbrodyaga/status/1318211764752949251,train,1,0,0,0,0
4380,https://twitter.com/YUGTIMES/status/1318460602071777282,train,1,0,0,0,0
4381,https://twitter.com/zabastcom/status/1305870159652032512,train,1,0,0,0,0
4382,https://twitter.com/lewboi1/status/1322867645901905921,train,1,0,0,0,0
4383,https://twitter.com/dsherdsher/status/1324025793773785089,train,1,0,0,0,0
4384,https://twitter.com/SNurpeis/status/1349938103222460416,train,1,0,0,0,0
4385,https://twitter.com/anton_k007/status/1341478964980838401,train,1,0,0,0,0
4386,https://twitter.com/OppositionToUS/status/1345379260291231761,train,1,0,0,0,0
4387,https://twitter.com/kompromat1_info/status/1304143816421761025,train,1,0,0,0,0
4388,https://twitter.com/alloyobaetoty/status/1345878609974714368,train,1,0,0,0,0
4389,https://twitter.com/murrmason/status/1275035377229848582,train,1,0,0,0,0
4390,https://twitter.com/lessien_com/status/1254685731945164805,train,1,0,0,0,0
4391,https://twitter.com/TRTRussian/status/1339193567030386691,train,1,0,0,0,0
4392,https://twitter.com/react_roman/status/1347126844513017856,train,1,0,0,0,0
4393,https://twitter.com/romaha11111979/status/1259719391735943168,train,1,0,0,0,0
4394,https://twitter.com/EffieBright/status/1340385718774972417,train,1,0,0,0,0
4395,https://twitter.com/Dulmaa0601/status/1331128841834688512,train,1,0,0,0,0
4396,https://twitter.com/ariunzaya_a/status/1356410639946711040,train,1,0,0,0,0
4397,https://twitter.com/Sv_Svetlov/status/1340966944262946816,train,1,0,0,0,0
4398,https://twitter.com/mia_ra_ge/status/1312684837501837313,train,1,0,0,0,0
4399,https://twitter.com/smirnova_oxana/status/1319878321598046208,train,1,0,0,0,0
4400,https://twitter.com/Artemiy_Sazan/status/1312035635612483585,train,1,0,0,0,0
4401,https://twitter.com/LSeilRv3knLFVPQ/status/1316233855213371394,train,1,0,0,0,0
4402,https://twitter.com/dead_as_history/status/1311902575898308608,train,0,1,0,0,0
4403,https://twitter.com/KPKursk/status/1335940898681720832,train,1,0,0,0,0
4404,https://twitter.com/VikChek/status/1332220084727799808,train,1,0,0,0,0
4405,https://twitter.com/AiNzabell/status/1316787160054456323,train,0,1,0,0,0
4406,https://twitter.com/GolenokL69/status/1337115078605193216,train,1,0,0,0,0
4407,https://twitter.com/prodampohky/status/1329914218364231681,train,1,0,0,0,0
4408,https://twitter.com/JeuneMedee/status/1260709137530474498,train,1,0,0,0,0
4409,https://twitter.com/nina_ninysha/status/1345032233195810817,train,1,0,0,0,0
4410,https://twitter.com/9kG5xVqRW32Bb9A/status/1325407651543519232,train,1,0,0,0,0
4411,https://twitter.com/ACCION13/status/1248159707463892997,train,1,0,0,0,0
4412,https://twitter.com/Goldhend22/status/1292923857414782979,train,1,0,0,0,0
4413,https://twitter.com/otvyazno/status/1311898603561070593,train,1,0,0,0,0
4414,https://twitter.com/KPKursk/status/1356899490838495235,train,1,0,0,0,0
4415,https://twitter.com/_drumanoid/status/1320731568323874817,train,1,0,0,0,0
4416,https://twitter.com/wql7GL5E1idsisY/status/1248900719823990785,train,1,0,0,0,0
4417,https://twitter.com/doogii976/status/1354641492870975488,train,1,0,0,0,0
4418,https://twitter.com/LimpopoBarmaley/status/1265609396874293251,train,1,0,0,0,0
4419,https://twitter.com/letopisi_rus/status/1243511673454985216,train,1,0,0,0,0
4420,https://twitter.com/gopotol/status/1335269080811659266,train,1,0,0,0,0
4421,https://twitter.com/neperevarine/status/1277997982340845569,train,1,0,0,0,0
4422,https://twitter.com/Gankhuyag11/status/1263635643944415232,train,1,0,0,0,0
4423,https://twitter.com/nalgozhina/status/1346716123929210883,train,1,0,0,0,0
4424,https://twitter.com/henterwinnoy/status/1344396102485897217,train,0,1,0,0,0
4425,https://twitter.com/sergolp16/status/1252350408539795460,train,0,1,0,0,0
4426,https://twitter.com/techlecticwtch/status/1262803912815529990,train,0,0,1,0,0
4427,https://twitter.com/heliand99/status/1343824813622759426,train,1,0,0,0,0
4428,https://twitter.com/sgt_packy/status/1336222849741303811,train,1,0,0,0,0
4429,https://twitter.com/linkins_/status/1329031059086979074,train,1,0,0,0,0
4430,https://twitter.com/stakan_v_pechen/status/1265536230818746370,train,0,0,0,1,0
4431,https://twitter.com/bars_tv/status/1313770938966724611,train,1,0,0,0,0
4432,https://twitter.com/alsodeep/status/1331451257215623170,train,1,0,0,0,0
4433,https://twitter.com/hoqeear/status/1312394171534147585,train,1,0,0,0,0
4434,https://twitter.com/i_vzletay/status/1336653241812135938,train,1,0,0,0,0
4435,https://twitter.com/mahariuse/status/1333469575464235008,train,1,0,0,0,0
4436,https://twitter.com/Begz_Ankhbayar/status/1341753555108020225,train,1,0,0,0,0
4437,https://twitter.com/Online_NN/status/1322086599727919104,train,1,0,0,0,0
4438,https://twitter.com/stivievi/status/1274966983608397824,train,0,0,0,1,0
4439,https://twitter.com/replyua/status/1326892274400301059,train,1,0,0,0,0
4440,https://twitter.com/GragdaninYurist/status/1331538263199330304,train,1,0,0,0,0
4441,https://twitter.com/goland74/status/1309313248085381121,train,1,0,0,0,0
4442,https://twitter.com/gr3sbos/status/1336549201614876677,train,1,0,0,0,0
4443,https://twitter.com/mykhaylokaz/status/1355849707852066816,train,1,0,0,0,0
4444,https://twitter.com/teamnavalny_psk/status/1334487873287036929,train,1,0,0,0,0
4445,https://twitter.com/Skrepkaa/status/1257420481415823363,train,1,0,0,0,0
4446,https://twitter.com/PNavalnogo/status/1276574208898850818,train,1,0,0,0,0
4447,https://twitter.com/QTvE7CMqNuqJxe8/status/1341934430810742788,train,1,0,0,0,0
4448,https://twitter.com/SkiperKakao/status/1250873711927926785,train,1,0,0,0,0
4449,https://twitter.com/lezinus/status/1333447739233984514,train,1,0,0,0,0
4450,https://twitter.com/kakluk/status/1342773421835493376,train,0,0,0,1,0
4451,https://twitter.com/bzorigt/status/1334138570722865153,train,1,0,0,0,0
4452,https://twitter.com/Raddoga/status/1320983783131283456,train,0,0,0,0,1
4453,https://twitter.com/stoerosoviy/status/1343049075369906177,train,1,0,0,0,0
4454,https://twitter.com/srakomalfoy/status/1236390326039973889,train,1,0,0,0,0
4455,https://twitter.com/proftcom/status/1288308251457708033,train,1,0,0,0,0
4456,https://twitter.com/DinaraOM/status/1283227777144061953,train,1,0,0,0,0
4457,https://twitter.com/2Sergiel/status/1288527484623953922,train,1,0,0,0,0
4458,https://twitter.com/T30P_3/status/1250681716844478464,train,1,0,0,0,0
4459,https://twitter.com/olga_gunarsen/status/1239950450671194112,train,1,0,0,0,0
4460,https://twitter.com/mamlyt4/status/1319541253185425408,train,1,0,0,0,0
4461,https://twitter.com/notmukuroyet/status/1339336982447714305,train,1,0,0,0,0
4462,https://twitter.com/O8wwg8tYMRWnmFF/status/1286877212633858048,train,1,0,0,0,0
4463,https://twitter.com/s0beran0/status/1320649768469729281,train,1,0,0,0,0
4464,https://twitter.com/zodiak599/status/1258671271346405377,train,1,0,0,0,0
4465,https://twitter.com/somsok5412/status/1302783603139579906,train,1,0,0,0,0
4466,https://twitter.com/O22780/status/1302968396632469505,train,1,0,0,0,0
4467,https://twitter.com/GaraninaDasha/status/1338534542085410823,train,0,1,0,0,0
4468,https://twitter.com/Yar__ra/status/1263458618374053893,train,1,0,0,0,0
4469,https://twitter.com/noyasine/status/1254599231089901571,train,1,0,0,0,0
4470,https://twitter.com/I_bee_nutaya/status/1345347951133143041,train,1,0,0,0,0
4471,https://twitter.com/DmitrijSemenof/status/1318631539899617285,train,1,0,0,0,0
4472,https://twitter.com/lumpenoid/status/1258654718391472128,train,1,0,0,0,0
4473,https://twitter.com/traderkhved/status/1349212778779832322,train,1,0,0,0,0
4474,https://twitter.com/jarilo2/status/1252137750666661890,train,1,0,0,0,0
4475,https://twitter.com/D_Jaraa/status/1356559675873927172,train,1,0,0,0,0
4476,https://twitter.com/topspb_tv/status/1343158435227947009,train,1,0,0,0,0
4477,https://twitter.com/nikolai_kvasha/status/1298747573256302592,train,1,0,0,0,0
4478,https://twitter.com/GazetaRu/status/1351823523094929408,train,1,0,0,0,0
4479,https://twitter.com/Shivanochka/status/1336915738569871362,train,1,0,0,0,0
4480,https://twitter.com/netolstyth/status/1289528164683624451,train,1,0,0,0,0
4481,https://twitter.com/iistur/status/1266716655293534209,train,1,0,0,0,0
4482,https://twitter.com/IURII65621099/status/1340880670235758593,train,0,1,0,0,0
4483,https://twitter.com/XeniaKorinets/status/1311572187422298112,train,1,0,0,0,0
4484,https://twitter.com/master____q/status/1317157003396059138,train,1,0,0,0,0
4485,https://twitter.com/_miss_tata_/status/1343494114118139904,train,1,0,0,0,0
4486,https://twitter.com/tamirmicheev/status/1356624684465455105,train,1,0,0,0,0
4487,https://twitter.com/NextYearRock/status/1344319346257113090,train,1,0,0,0,0
4488,https://twitter.com/Aanxaa/status/1346680365058936836,train,1,0,0,0,0
4489,https://twitter.com/etozebublegum/status/1346397712477020160,train,1,0,0,0,0
4490,https://twitter.com/hantulga/status/1244791389881155586,train,1,0,0,0,0
4491,https://twitter.com/krovosos_huesos/status/1340745644638691328,train,1,0,0,0,0
4492,https://twitter.com/callmeclarie/status/1341331325937197057,train,1,0,0,0,0
4493,https://twitter.com/b276357/status/1331221981967101952,train,1,0,0,0,0
4494,https://twitter.com/AliciaFainello/status/1293970661724114950,train,1,0,0,0,0
4495,https://twitter.com/Djoker_v_kolode/status/1293159903847219202,train,1,0,0,0,0
4496,https://twitter.com/BambarbiaName/status/1332918206273630209,train,1,0,0,0,0
4497,https://twitter.com/madcasper111/status/1255488702941409281,train,1,0,0,0,0
4498,https://twitter.com/karelinform/status/1311713014035501057,train,1,0,0,0,0
4499,https://twitter.com/gal_yaro/status/1350430830833893376,train,1,0,0,0,0
4500,https://twitter.com/dumingtups/status/1273219076664496128,train,1,0,0,0,0
4501,https://twitter.com/otsosimoyklitor/status/1356479157904039937,train,1,0,0,0,0
4502,https://twitter.com/Cholic_Acid/status/1330095794297430016,train,1,0,0,0,0
4503,https://twitter.com/irabotnik/status/1263931058871046144,train,1,0,0,0,0
4504,https://twitter.com/taelughh/status/1336722814813040640,train,1,0,0,0,0
4505,https://twitter.com/YaroslavConway/status/1331683897390854145,train,1,0,0,0,0
4506,https://twitter.com/uulensolongo1/status/1236499122137362432,train,1,0,0,0,0
4507,https://twitter.com/Zhitnipalzhi/status/1316842818124603392,train,1,0,0,0,0
4508,https://twitter.com/Slesar21/status/1319961074775527426,train,1,0,0,0,0
4509,https://twitter.com/natasha_v13/status/1310655445653164032,train,1,0,0,0,0
4510,https://twitter.com/raphieboyyy/status/1318964206172053506,train,0,1,0,0,0
4511,https://twitter.com/_Sovinskiy/status/1247950145993441281,train,1,0,0,0,0
4512,https://twitter.com/GiovanniRoi/status/1338775798313070592,train,1,0,0,0,0
4513,https://twitter.com/Iroushkina/status/1327189903428431872,train,1,0,0,0,0
4514,https://twitter.com/oi_fsio/status/1258627173767839746,train,1,0,0,0,0
4515,https://twitter.com/commiegender/status/1299698611249451008,train,1,0,0,0,0
4516,https://twitter.com/kndnba/status/1307313071543783430,train,1,0,0,0,0
4517,https://twitter.com/krovohliobka/status/1298583028889989120,train,1,0,0,0,0
4518,https://twitter.com/9no___1/status/1338101198465937409,train,0,0,0,0,1
4519,https://twitter.com/lenstepanov/status/1269218872051339264,train,1,0,0,0,0
4520,https://twitter.com/Batnyagt1/status/1236874178042552330,train,1,0,0,0,0
4521,https://twitter.com/olgakomleva2/status/1276374133874491393,train,1,0,0,0,0
4522,https://twitter.com/brand_57/status/1313956012236382209,train,1,0,0,0,0
4523,https://twitter.com/Uyanga_ts/status/1343464094565683200,train,1,0,0,0,0
4524,https://twitter.com/sAXWCcxXrKJmzgF/status/1302896267199238145,train,1,0,0,0,0
4525,https://twitter.com/SorrowNovember/status/1240639998359199751,train,1,0,0,0,0
4526,https://twitter.com/GlavTW/status/1303087706168340485,train,1,0,0,0,0
4527,https://twitter.com/kir_krepov/status/1342469600227811328,train,1,0,0,0,0
4528,https://twitter.com/fogman12/status/1293844970353434625,train,1,0,0,0,0
4529,https://twitter.com/iribrussian/status/1248929139580690433,train,1,0,0,0,0
4530,https://twitter.com/murmuring_man/status/1260817283699683328,train,1,0,0,0,0
4531,https://twitter.com/ne_elen_o4ka/status/1325874610244636675,train,1,0,0,0,0
4532,https://twitter.com/RED_SMOCK/status/1285423966488801280,train,0,0,1,0,0
4533,https://twitter.com/alina4evers/status/1257997352448729094,train,1,0,0,0,0
4534,https://twitter.com/margogeorgieva/status/1243551188429258753,train,1,0,0,0,0
4535,https://twitter.com/sherloks_/status/1356153638251618306,train,1,0,0,0,0
4536,https://twitter.com/byambajavm/status/1334480681154486273,train,1,0,0,0,0
4537,https://twitter.com/mvpivovarov/status/1346449842852294663,train,0,0,0,1,0
4538,https://twitter.com/jagaa01mgl12/status/1269907805898563585,train,1,0,0,0,0
4539,https://twitter.com/mnogodene/status/1255418385569140736,train,1,0,0,0,0
4540,https://twitter.com/knews_kg/status/1345937428545236993,train,1,0,0,0,0
4541,https://twitter.com/nuclrear_dance/status/1280887064796573697,train,1,0,0,0,0
4542,https://twitter.com/sherhan_tiger/status/1280627281636085761,train,1,0,0,0,0
4543,https://twitter.com/descu/status/1290590517303156738,train,0,1,0,0,0
4544,https://twitter.com/Scandinavvian/status/1350105505105113090,train,1,0,0,0,0
4545,https://twitter.com/no_hyff/status/1309507925250117635,train,1,0,0,0,0
4546,https://twitter.com/elitablog/status/1348168992440070144,train,1,0,0,0,0
4547,https://twitter.com/alayne_kirito/status/1262091595962290176,train,1,0,0,0,0
4548,https://twitter.com/404_denied/status/1339684326821273602,train,1,0,0,0,0
4549,https://twitter.com/romnataliya/status/1336346908038721537,train,1,0,0,0,0
4550,https://twitter.com/kolydka2/status/1280098483442245637,train,1,0,0,0,0
4551,https://twitter.com/sm_alien/status/1351841650088304645,train,1,0,0,0,0
4552,https://twitter.com/Otgochuluu/status/1334726350561632256,train,1,0,0,0,0
4553,https://twitter.com/metro_nv/status/1275006336082812929,train,1,0,0,0,0
4554,https://twitter.com/arahna666/status/1333629895000416256,train,1,0,0,0,0
4555,https://twitter.com/shurabushman/status/1258125876765569024,train,1,0,0,0,0
4556,https://twitter.com/solovyovyshka/status/1347624912123473920,train,1,0,0,0,0
4557,https://twitter.com/lindeskun/status/1312490444215840768,train,1,0,0,0,0
4558,https://twitter.com/lisstasia/status/1326564254225485824,train,1,0,0,0,0
4559,https://twitter.com/Aanxaa/status/1356283653655969801,train,1,0,0,0,0
4560,https://twitter.com/Rika_opal/status/1259998371764461574,train,1,0,0,0,0
4561,https://twitter.com/thisisnotsobed/status/1320145406232305665,train,1,0,0,0,0
4562,https://twitter.com/DraculKo/status/1266360906356649985,train,1,0,0,0,0
4563,https://twitter.com/elitablog/status/1345746758014480385,train,1,0,0,0,0
4564,https://twitter.com/ATCUkr/status/1283732186806521856,train,1,0,0,0,0
4565,https://twitter.com/iamRaimov/status/1293832562230677504,train,1,0,0,0,0
4566,https://twitter.com/312thinkaloud/status/1304820456407683074,train,1,0,0,0,0
4567,https://twitter.com/romb_news/status/1316675779397382146,train,1,0,0,0,0
4568,https://twitter.com/RussianMorpheus/status/1252172961911619584,train,1,0,0,0,0
4569,https://twitter.com/staheev/status/1327388131612569600,train,1,0,0,0,0
4570,https://twitter.com/99CATG1RL/status/1357348615182835712,train,0,0,0,1,0
4571,https://twitter.com/spacepipette/status/1283987530157826048,train,1,0,0,0,0
4572,https://twitter.com/solncewo/status/1320338038283767808,train,1,0,0,0,0
4573,https://twitter.com/chimeddorjm/status/1331574439956209667,train,1,0,0,0,0
4574,https://twitter.com/oyunger71388201/status/1344303974019604481,train,1,0,0,0,0
4575,https://twitter.com/kbapuha/status/1339595978089713664,train,1,0,0,0,0
4576,https://twitter.com/BRPeAJT7rIFFOCq/status/1290003855443472385,train,1,0,0,0,0
4577,https://twitter.com/MarkZima700/status/1265466590742679553,train,1,0,0,0,0
4578,https://twitter.com/nyutamustdie/status/1322666580086579201,train,1,0,0,0,0
4579,https://twitter.com/Boooryaaa/status/1332657160224796674,train,1,0,0,0,0
4580,https://twitter.com/MakedonskiiLA/status/1259527187834822657,train,1,0,0,0,0
4581,https://twitter.com/rusliner/status/1308830841137700867,train,1,0,0,0,0
4582,https://twitter.com/sawaflow/status/1307004032712609795,train,0,0,1,0,0
4583,https://twitter.com/astradinaTT/status/1307631858381983749,train,1,0,0,0,0
4584,https://twitter.com/AKozhomuratov/status/1277600069651496967,train,1,0,0,0,0
4585,https://twitter.com/DeveniskA/status/1300540935944765441,train,1,0,0,0,0
4586,https://twitter.com/maRx_flowers/status/1337816159299702786,train,1,0,0,0,0
4587,https://twitter.com/aylelyyy/status/1351135187107786758,train,1,0,0,0,0
4588,https://twitter.com/UNICEF_Mongolia/status/1329636053163012096,train,1,0,0,0,0
4589,https://twitter.com/zindaamnd/status/1275273075307630592,train,1,0,0,0,0
4590,https://twitter.com/aanee_zaaneeb/status/1347240786929229824,train,1,0,0,0,0
4591,https://twitter.com/ETolobay/status/1319182907831975936,train,1,0,0,0,0
4592,https://twitter.com/nejdimenya/status/1261284152202219521,train,1,0,0,0,0
4593,https://twitter.com/Lana___Rostova/status/1260283801546170374,train,1,0,0,0,0
4594,https://twitter.com/Just_Heek/status/1318422873393057792,train,1,0,0,0,0
4595,https://twitter.com/ohmymymor/status/1304003329933144064,train,1,0,0,0,0
4596,https://twitter.com/llama_yells/status/1299230994021658624,train,1,0,0,0,0
4597,https://twitter.com/ToCamoe_/status/1250465121123663879,train,1,0,0,0,0
4598,https://twitter.com/humaniterussie/status/1287072466859446276,train,1,0,0,0,0
4599,https://twitter.com/LoveSplean/status/1330511937101307904,train,1,0,0,0,0
4600,https://twitter.com/OmgItzKraken/status/1340958596243320834,train,1,0,0,0,0
4601,https://twitter.com/Abama2011/status/1281963991699460096,train,1,0,0,0,0
4602,https://twitter.com/Baaka62951147/status/1337593902518259713,train,1,0,0,0,0
4603,https://twitter.com/Diibook/status/1340601716883025922,train,0,0,0,0,1
4604,https://twitter.com/mr_conf/status/1242322778574983169,train,1,0,0,0,0
4605,https://twitter.com/trissleksey/status/1344698042876899330,train,1,0,0,0,0
4606,https://twitter.com/sawanoart/status/1319172375896883201,train,1,0,0,0,0
4607,https://twitter.com/OtgonbayarT/status/1260421760358313984,train,1,0,0,0,0
4608,https://twitter.com/doogii_jr/status/1351810739359551489,train,1,0,0,0,0
4609,https://twitter.com/LozanGranado/status/1261735800074575873,train,0,0,0,1,0
4610,https://twitter.com/Alttineli/status/1312095215612690434,train,1,0,0,0,0
4611,https://twitter.com/Hait701/status/1323245560619585536,train,1,0,0,0,0
4612,https://twitter.com/_amebel_/status/1340926722435387393,train,0,1,0,0,0
4613,https://twitter.com/elenakenig411/status/1287375488487481344,train,1,0,0,0,0
4614,https://twitter.com/RosMarenn/status/1324052994606903296,train,1,0,0,0,0
4615,https://twitter.com/IWFCIMongolia/status/1242803230112768001,train,1,0,0,0,0
4616,https://twitter.com/piton201017/status/1348196082313027585,train,1,0,0,0,0
4617,https://twitter.com/imja_familieva/status/1267471397053440002,train,1,0,0,0,0
4618,https://twitter.com/ElenaBelan175/status/1256621065343840258,train,0,0,1,0,0
4619,https://twitter.com/olegpk_v/status/1257241812076544003,train,1,0,0,0,0
4620,https://twitter.com/izubnik/status/1277825009822707712,train,0,0,0,1,0
4621,https://twitter.com/AksolotlyS/status/1265220993263566850,train,1,0,0,0,0
4622,https://twitter.com/pelifosoff/status/1275379503146074117,train,1,0,0,0,0
4623,https://twitter.com/OdnorobNikita/status/1344696292228927493,train,0,0,0,1,0
4624,https://twitter.com/kvezalk/status/1263762986361065472,train,1,0,0,0,0
4625,https://twitter.com/sasayneverdie/status/1321418042442682369,train,1,0,0,0,0
4626,https://twitter.com/MocRussia/status/1253105805991325702,train,1,0,0,0,0
4627,https://twitter.com/Limon_Rimon/status/1343625023626604550,train,1,0,0,0,0
4628,https://twitter.com/zaikaorit247/status/1258823019067252736,train,1,0,0,0,0
4629,https://twitter.com/it_is_Joe_/status/1336973000055398400,train,1,0,0,0,0
4630,https://twitter.com/DsbOdnoo/status/1340319869791657985,train,1,0,0,0,0
4631,https://twitter.com/lily_mur/status/1255234514730745859,train,1,0,0,0,0
4632,https://twitter.com/kosatkaorcus/status/1330234717443067905,train,1,0,0,0,0
4633,https://twitter.com/Lev65T/status/1318881382089842694,train,1,0,0,0,0
4634,https://twitter.com/fish_door/status/1253217058881404930,train,1,0,0,0,0
4635,https://twitter.com/Tcheslavp/status/1284081305681104897,train,1,0,0,0,0
4636,https://twitter.com/Kuchumru/status/1316510009845592065,train,1,0,0,0,0
4637,https://twitter.com/crazy_child75/status/1329063242619105283,train,1,0,0,0,0
4638,https://twitter.com/tumashyana/status/1322112074114338818,train,1,0,0,0,0
4639,https://twitter.com/shoko_tendo/status/1343159464598392833,train,0,0,1,0,0
4640,https://twitter.com/rg_2017/status/1308310584908156928,train,1,0,0,0,0
4641,https://twitter.com/beshenykomarik/status/1307200762657865728,train,1,0,0,0,0
4642,https://twitter.com/novoedelo/status/1336212812801200132,train,1,0,0,0,0
4643,https://twitter.com/aurelkin1/status/1265712846358315008,train,1,0,0,0,0
4644,https://twitter.com/almazov_alexey/status/1280208438698655749,train,1,0,0,0,0
4645,https://twitter.com/jeanbalder/status/1343885408162226176,train,1,0,0,0,0
4646,https://twitter.com/Suxopupov/status/1320996044046503936,train,1,0,0,0,0
4647,https://twitter.com/SerperSerper/status/1284519042196426752,train,1,0,0,0,0
4648,https://twitter.com/tramizh/status/1288190043635486725,train,1,0,0,0,0
4649,https://twitter.com/midiankai/status/1277544718113681410,train,1,0,0,0,0
4650,https://twitter.com/scottybarebone/status/1334978293964152832,train,1,0,0,0,0
